,Aldaya(ES),Andros(FR),Bailleul(FR),Benesov(CZ),Bierun(PL),Eurodesserts(BE),Ferrières(FR),Issenheim(FR),Krasny(PL),LeMolay(FR),Mlc(FR),Ochsenfurt(ALL),Parets(ES),Rosenheim(ALL),Rotselaar(BE),Roumanie(RO),StJust(FR),Villecomtal(FR),Wevelgem(BE),0024 FR AIX (DC),0024 FR CHAPONNAY (DC),0024 FR LILPARK (DC),0024 FR METZ (DC),0024 FR PARIS NORD (DC),0024 FR PARIS SUD (DC),0024 FR TOULOUSE (DC),0024 FR TOURS (DC),0024 FR VALLET (DC),ACTIMEL,ACTIVIA,ALPRO,COTTAGE,DANACOL,DANETTE,DANIO,DANONE,DANONE YOGHURT,DANONINO,FJORD,GERVAIS,GERVITA,JOCKEY,LES 2 VACHES,LIGHT & FREE,OIKOS,TAILLEFINE,VELOUTE,Unnamed: 0,FLAG_CF,TRANSFORMABLE,INNO,IMPLUSE,Import_type,PREVISION_NATIONAL,COMMANDE_NATIONAL,ALLOUE_NATIONAL,LIVRE_NATIONAL,ECART_ALLOC_NATIONAL,RUPTURE_NATIONAL,RUPTURE_STKA_NATIONAL,NO_FORECAST_NAT,ECART_PREVISION_NAT,ECART_PREVISION_NAT_PERCENT,PREVISION,COMMANDE,ALLOUE,LIVRE,ECART_ALLOC,RUPTURE,RUPTURE_STKA,NO_FORECAST,ECART_PREVISON,ECART_PREVISION_PERCENT,CSL_ALLOC,CSL,PERTE_CSL_vs_ALLOC,CSL_ALLOC_NATIONAL,CSL_NATIONAL,PERTE_CSL_vs_ALLOC_NATIONAL,Cause_Pareto
4219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.0,0.0,0.0,0.0,0.0,0.0,264.0,260.0,104.0,103.0,1.0,157.0,156.0,0.0,-4.0,1.5151515151515151,47.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,-21.0,44.680851063829785,100.0,100.0,0.0,40.0,39.615384615384606,0.3846153846153868,Qualité
4220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.0,0.0,0.0,0.0,0.0,0.0,264.0,260.0,104.0,103.0,1.0,157.0,156.0,0.0,-4.0,1.5151515151515151,93.0,157.0,1.0,0.0,1.0,157.0,156.0,0.0,64.0,-68.81720430107526,0.6369426751592357,0.0,0.6369426751592357,40.0,39.615384615384606,0.3846153846153868,Qualité
4221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,0.0,0.0,0.0,0.0,0.0,176.0,235.0,22.0,5.0,17.0,230.0,213.0,0.0,59.0,-33.52272727272727,48.0,78.0,13.0,0.0,13.0,78.0,65.0,0.0,30.0,-62.5,16.666666666666664,0.0,16.666666666666664,9.361702127659576,2.127659574468085,7.23404255319149,Qualité
4222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917.0,0.0,0.0,0.0,0.0,0.0,176.0,235.0,22.0,5.0,17.0,230.0,213.0,0.0,59.0,-33.52272727272727,40.0,35.0,2.0,2.0,0.0,33.0,33.0,0.0,-5.0,12.5,5.7142857142857135,5.7142857142857135,0.0,9.361702127659576,2.127659574468085,7.23404255319149,Qualité
4223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.0,0.0,0.0,0.0,0.0,0.0,176.0,235.0,22.0,5.0,17.0,230.0,213.0,0.0,59.0,-33.52272727272727,24.0,84.0,4.0,0.0,4.0,84.0,80.0,0.0,60.0,-250.0,4.761904761904762,0.0,4.761904761904762,9.361702127659576,2.127659574468085,7.23404255319149,Qualité
4224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3919.0,0.0,0.0,0.0,0.0,0.0,176.0,235.0,22.0,5.0,17.0,230.0,213.0,0.0,59.0,-33.52272727272727,64.0,38.0,3.0,3.0,0.0,35.0,35.0,0.0,-26.0,40.625,7.894736842105262,7.894736842105262,0.0,9.361702127659576,2.127659574468085,7.23404255319149,Qualité
4225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,0.0,0.0,0.0,0.0,0.0,205.0,175.0,133.0,132.0,1.0,43.0,42.0,0.0,-30.0,14.634146341463413,25.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,8.0,-32.0,100.0,100.0,0.0,76.0,75.42857142857143,0.5714285714285694,Qualité
4226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3921.0,0.0,0.0,0.0,0.0,0.0,205.0,175.0,133.0,132.0,1.0,43.0,42.0,0.0,-30.0,14.634146341463413,18.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,4.0,-22.222222222222214,100.0,100.0,0.0,76.0,75.42857142857143,0.5714285714285694,Qualité
4227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3922.0,0.0,0.0,0.0,0.0,0.0,205.0,175.0,133.0,132.0,1.0,43.0,42.0,0.0,-30.0,14.634146341463413,22.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-6.0,27.272727272727273,100.0,100.0,0.0,76.0,75.42857142857143,0.5714285714285694,Qualité
4228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3923.0,0.0,0.0,0.0,0.0,0.0,205.0,175.0,133.0,132.0,1.0,43.0,42.0,0.0,-30.0,14.634146341463413,19.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,-13.0,68.42105263157895,100.0,100.0,0.0,76.0,75.42857142857143,0.5714285714285694,Qualité
4229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,0.0,0.0,0.0,0.0,0.0,205.0,175.0,133.0,132.0,1.0,43.0,42.0,0.0,-30.0,14.634146341463413,28.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,-15.0,53.57142857142857,100.0,100.0,0.0,76.0,75.42857142857143,0.5714285714285694,Qualité
4230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,0.0,0.0,0.0,0.0,0.0,205.0,175.0,133.0,132.0,1.0,43.0,42.0,0.0,-30.0,14.634146341463413,16.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,-10.0,62.5,100.0,100.0,0.0,76.0,75.42857142857143,0.5714285714285694,Qualité
4231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926.0,0.0,0.0,0.0,0.0,0.0,205.0,175.0,133.0,132.0,1.0,43.0,42.0,0.0,-30.0,14.634146341463413,41.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,-5.0,12.195121951219509,100.0,100.0,0.0,76.0,75.42857142857143,0.5714285714285694,Qualité
4232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927.0,0.0,0.0,0.0,0.0,0.0,205.0,175.0,133.0,132.0,1.0,43.0,42.0,0.0,-30.0,14.634146341463413,36.0,43.0,1.0,0.0,1.0,43.0,42.0,0.0,7.0,-19.444444444444443,2.3255813953488373,0.0,2.3255813953488373,76.0,75.42857142857143,0.5714285714285694,Qualité
4233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3957.0,0.0,0.0,1.0,0.0,0.0,38.0,94.0,17.0,16.0,1.0,78.0,77.0,0.0,56.0,-147.3684210526316,35.0,58.0,13.0,12.0,1.0,46.0,45.0,0.0,23.0,-65.71428571428571,22.41379310344828,20.6896551724138,1.7241379310344842,18.085106382978726,17.02127659574468,1.0638297872340452,Qualité
4234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3958.0,0.0,0.0,1.0,0.0,0.0,38.0,94.0,17.0,16.0,1.0,78.0,77.0,0.0,56.0,-147.3684210526316,3.0,36.0,4.0,4.0,0.0,32.0,32.0,0.0,33.0,-1100.0,11.111111111111107,11.111111111111107,0.0,18.085106382978726,17.02127659574468,1.0638297872340452,Qualité
4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3959.0,0.0,0.0,1.0,0.0,0.0,9.0,77.0,40.0,40.0,0.0,37.0,37.0,0.0,68.0,-755.5555555555555,9.0,77.0,40.0,40.0,0.0,37.0,37.0,0.0,68.0,-755.5555555555555,51.94805194805194,51.94805194805194,0.0,51.94805194805194,51.94805194805194,0.0,Qualité
4236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,82.0,73.0,71.0,71.0,0.0,2.0,2.0,0.0,-9.0,10.975609756097562,97.26027397260277,97.26027397260277,0.0,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,41.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,-16.0,39.02439024390244,100.0,100.0,0.0,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,141.0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,-38.0,26.95035460992908,100.0,100.0,0.0,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3972.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,46.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,1.0,-2.1739130434782608,100.0,100.0,0.0,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3973.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,114.0,106.0,106.0,17.0,89.0,89.0,0.0,0.0,-8.0,7.0175438596491215,100.0,16.037735849056602,83.9622641509434,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,101.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,-15.0,14.851485148514852,100.0,100.0,0.0,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,78.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,-13.0,16.666666666666668,100.0,100.0,0.0,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3976.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,253.0,219.0,218.0,218.0,0.0,1.0,1.0,0.0,-34.0,13.438735177865613,99.54337899543378,99.54337899543378,0.0,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.0,0.0,0.0,0.0,0.0,0.0,1074.0,909.0,906.0,709.0,197.0,200.0,3.0,0.0,-165.0,15.363128491620113,218.0,185.0,185.0,77.0,108.0,108.0,0.0,0.0,-33.0,15.137614678899086,100.0,41.62162162162162,58.37837837837838,99.6699669966997,77.997799779978,21.67216721672168,Qualité
4245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.0,0.0,0.0,0.0,0.0,0.0,139.0,233.0,118.0,115.0,3.0,118.0,115.0,0.0,94.0,-67.62589928057554,13.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,11.0,-84.61538461538461,100.0,100.0,0.0,50.643776824034326,49.35622317596568,1.2875536480686662,Qualité
4246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3979.0,0.0,0.0,0.0,0.0,0.0,139.0,233.0,118.0,115.0,3.0,118.0,115.0,0.0,94.0,-67.62589928057554,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,7.0,-233.3333333333333,100.0,100.0,0.0,50.643776824034326,49.35622317596568,1.2875536480686662,Qualité
4247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,0.0,0.0,0.0,0.0,0.0,139.0,233.0,118.0,115.0,3.0,118.0,115.0,0.0,94.0,-67.62589928057554,23.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,-3.0,13.043478260869565,100.0,100.0,0.0,50.643776824034326,49.35622317596568,1.2875536480686662,Qualité
4248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.0,0.0,0.0,0.0,0.0,0.0,139.0,233.0,118.0,115.0,3.0,118.0,115.0,0.0,94.0,-67.62589928057554,12.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,-16.666666666666668,100.0,100.0,0.0,50.643776824034326,49.35622317596568,1.2875536480686662,Qualité
4249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3982.0,0.0,0.0,0.0,0.0,0.0,139.0,233.0,118.0,115.0,3.0,118.0,115.0,0.0,94.0,-67.62589928057554,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,-1.0,14.285714285714285,100.0,100.0,0.0,50.643776824034326,49.35622317596568,1.2875536480686662,Qualité
4250,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983.0,0.0,0.0,0.0,0.0,0.0,139.0,233.0,118.0,115.0,3.0,118.0,115.0,0.0,94.0,-67.62589928057554,14.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,4.0,-28.57142857142857,100.0,100.0,0.0,50.643776824034326,49.35622317596568,1.2875536480686662,Qualité
4251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3984.0,0.0,0.0,0.0,0.0,0.0,139.0,233.0,118.0,115.0,3.0,118.0,115.0,0.0,94.0,-67.62589928057554,30.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,-7.0,23.33333333333333,100.0,100.0,0.0,50.643776824034326,49.35622317596568,1.2875536480686662,Qualité
4252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.0,0.0,0.0,0.0,0.0,0.0,139.0,233.0,118.0,115.0,3.0,118.0,115.0,0.0,94.0,-67.62589928057554,37.0,118.0,3.0,0.0,3.0,118.0,115.0,0.0,81.0,-218.9189189189189,2.5423728813559325,0.0,2.5423728813559325,50.643776824034326,49.35622317596568,1.2875536480686662,Qualité
4253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.0,1.0,0.0,0.0,0.0,0.0,80.0,581.0,581.0,551.0,30.0,30.0,0.0,0.0,501.0,-626.25,19.0,19.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,94.83648881239245,5.163511187607568,Qualité
4254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4044.0,1.0,0.0,0.0,0.0,0.0,80.0,581.0,581.0,551.0,30.0,30.0,0.0,0.0,501.0,-626.25,61.0,61.0,61.0,50.0,11.0,11.0,0.0,0.0,0.0,0.0,100.0,81.96721311475409,18.03278688524589,100.0,94.83648881239245,5.163511187607568,Qualité
4255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4228.0,1.0,0.0,0.0,0.0,0.0,119.0,1862.0,1862.0,1730.0,132.0,132.0,0.0,0.0,1743.0,-1464.7058823529412,119.0,134.0,134.0,2.0,132.0,132.0,0.0,0.0,15.0,-12.605042016806722,100.0,1.4925373134328357,98.50746268656715,100.0,92.9108485499463,7.0891514500537065,Qualité
